row,col,reseller_id,time_4y,time_phys,deviation
147,560,2377,105.91556,102.02394105059595,3.891616810732174
606,1063,1577,281.6002,286.31428770360554,-4.714098494621169
375,586,1951,616.52356,615.0157202129008,1.50783935741174
337,543,1938,191.89403,179.0519514165684,12.842076293392552
709,350,1133,77.56064,76.87086123358922,0.6897771941451509
615,489,1379,522.8013,521.5248405974202,1.276428933829834
177,535,2293,218.23409,213.14326320658847,5.090821876419341
478,206,1758,325.30093,319.7202082478724,5.580725590018233
699,824,1401,53.186882,49.34486961364746,3.842012405395508
103,267,2326,173.89091,173.89091374941836,1.1675738278427161e-06
504,71,1407,1204.4678,1202.9683625982957,1.4994108392043017
122,628,2788,377.4163,359.7763755857413,17.639914697461847
236,459,2289,569.7028,568.7108334270238,0.991986397194978
511,114,1409,826.44727,824.886320776521,1.5609448484790391
265,219,2064,340.9999,332.29697123221496,8.702937215050667
449,254,1758,648.68555,647.3317138450428,1.3538330299571726
359,431,1901,1352.9012,1351.5416630025336,1.3595821146539038
236,754,2781,134.93248,118.34041025729303,16.592069601105408
115,923,2311,96.08318,93.94112579198222,2.1420574965920025
798,174,695,213.30812,215.08305080836712,-1.7749300808280566
310,1196,2271,710.9818,707.6065111681955,3.3753003552419614
88,619,2788,171.87915,169.99768454194765,1.881465848677351
225,830,2255,366.1624,362.7000421059033,3.4623724448779285
404,413,1759,1128.845,1119.3198640610647,9.525106642060337
761,61,865,64.61451,66.89584561100908,-2.281336028489548
467,689,2739,24.580074,25.307083129882812,-0.7270088195800781
462,558,1765,565.9793,562.6275744261031,3.3517346559281123
103,552,2374,12.0,12.0,0.0
804,159,694,93.21624,101.78322692797353,-8.566986998774311
159,1235,2275,1227.192,1226.213715493655,0.978301107907555
280,663,2158,601.2401,592.8230491400982,8.417063164589308
375,847,2006,290.30902,282.77587681646946,7.533144179624287
162,693,2305,443.55786,436.88840271078715,6.6694586173378525
664,71,1221,292.05472,291.2945283829183,0.7601896346598096
624,284,1289,412.9071,412.76872144591295,0.138383046274555
114,1150,2275,1462.8977,1462.9067465864116,-0.00904150828660022
125,643,2788,432.9732,432.2549691982693,0.7182363681369566
842,490,2425,325.7253,316.3490008530174,9.376310426279474
724,642,1197,341.3217,342.4579783162506,-1.1362925252349783
778,546,809,79.88225,79.88225158396445,-3.659159759195063e-06
690,737,1200,474.37747,468.86620613874476,5.511265785083367
311,742,2090,488.49414,480.7506104150314,7.743530209968583
85,1242,2275,2096.9214,2087.925165904603,8.996220814146909
134,1025,2314,1315.1426,1315.5171422906303,-0.3745641656303178
159,861,2310,591.6517,574.3669546818397,17.28471768144152
479,450,1600,259.2285,259.60891327639285,-0.38042816897097964
480,514,1765,272.59,272.26964090827215,0.3203554296184734
803,119,2621,176.27904,173.7134742816762,2.5655631939097248
356,273,1853,500.92603,499.0040624941364,1.9219628964885942
457,642,1767,114.93186,76.25505860417645,38.67680327326495
106,498,89,709.05054,679.4574987290152,29.593038380359758
465,684,1778,89.89671,73.3335111406449,16.563202116191036
332,1134,1848,1328.6414,1330.419077097994,-1.777719676118977
404,462,1882,994.1347,984.6936742279762,9.441030361867547
749,479,1183,253.66185,248.3682381543581,5.293611821227842
32,325,2398,397.75546,396.6572357794795,1.0982268670048825
134,1140,2275,1272.2273,1272.2290647302689,-0.0017698083938739728
729,140,1224,12.0,12.0,0.0
821,656,828,348.64566,346.3794622032421,2.266198197148526
399,647,1946,321.99655,311.87215099559955,10.12440051807232
139,312,2785,624.8097,598.866680572101,25.943011810711482
487,735,2409,310.63306,307.1819683854254,3.451088255199579
600,444,1379,661.4919,663.0232573310864,-1.53137500686762
193,538,2293,463.3124,456.288817712792,7.023590734473601
605,744,1695,612.09955,600.4755349393772,11.624013400466538
762,684,1198,287.20917,279.99349393190835,7.215673548560403
790,966,1218,434.97028,418.82648720509695,16.143788673809297
295,572,2072,273.9229,273.9366989768326,-0.01378637917633796
616,230,1474,104.147705,118.08161393273085,-13.933908854605846
612,732,1564,480.35706,472.56517121683424,7.791884447228256
269,1329,2271,1350.937,1346.931822858172,4.005188860578073
538,384,2708,171.54701,171.24373861495494,0.30327371414662707
574,713,1564,259.32407,253.1763528953211,6.147713266788287
681,139,2687,63.327038,57.94112579198222,5.3859120192970735
310,202,5,646.0729,644.9604783795653,1.112397596997198
671,370,1341,254.89626,254.17304046119398,0.723215031970085
614,163,1420,464.52493,463.746585949084,0.7783469122441034
781,768,1205,689.0518,655.2475411828099,33.80427766484638
575,606,1550,384.397,351.37442458932065,33.02257858450747
496,450,1592,233.83002,196.40360544697185,37.4264116428719
272,786,2099,513.38586,491.59104945512814,21.794814802684357
835,427,730,392.13123,390.9994116371925,1.1318139487449912
682,678,2696,363.95032,363.1088167232514,0.8415006595611203
594,802,1565,227.15651,216.99243566700792,10.164073732406138
723,331,1115,110.327194,110.47115968208871,-0.14396546822152345
190,968,2258,959.0744,957.9761517928689,1.0982500625998455
432,935,1832,241.82416,233.60534161538342,8.218816099460327
259,785,2088,506.32654,503.7200729911853,2.6064650947521955
555,523,72,28.970564,31.823533121076135,-2.8529692325263305
592,307,1468,289.70346,285.67766759404253,4.025793099316843
780,24,862,158.06963,149.20085650837626,8.868769346115926
753,833,1401,788.6296,795.3704296273891,-6.740851990670308
295,1128,2269,957.1075,946.8482591558121,10.259223754344134
133,351,2785,1113.0857,1095.8508013377343,17.23489202164069
570,98,1407,396.55618,396.21838154755324,0.3378013137748894
873,472,2424,52.63453,52.663807695689265,-0.029278581919733426
269,319,2067,227.51944,219.67257671941616,7.846862977849469
567,759,1695,84.68353,71.95113599788623,12.732396716957524
288,1273,2271,690.9279,689.4562852235923,1.4716322568764326
262,258,2066,817.3096,810.8756244308099,6.433945881690079
361,156,2410,540.8463,541.4002789241928,-0.5539654476302758
661,930,1568,647.9127,645.581626221439,2.3310935051234765
184,864,2310,674.5195,660.4986779507458,14.020792264097963
702,464,1375,127.50063,130.1841572765312,-2.6835240367851156
224,849,2255,441.67612,435.5663038704343,6.109813072925078
854,637,562,413.98193,412.7468932841865,1.2350403095634874
132,253,2288,93.408134,93.46968869002814,-0.061554229578916875
944,371,320,82.380104,82.90161154886565,-0.5215074839242391
213,706,2233,230.2918,230.29179183812482,1.9851173647111864e-06
47,397,2336,556.9949,552.3148002780048,4.680072768870218
435,444,1759,740.97266,734.8020244595217,6.170631790478296
296,694,2225,598.572,588.4956665375518,10.076354946823244
558,500,1484,38.40721,38.625709533691406,-0.21849822998046875
823,117,690,224.13464,199.14191942289256,24.992724131794944
231,926,2490,290.05438,279.6535377651535,10.400844559065263
545,147,1409,490.75327,490.724027607798,0.02923777306136799
616,391,1340,597.41095,604.472417669641,-7.061467962609754
659,328,1342,179.26733,179.0601931097109,0.20714087466410547
655,189,1410,187.60751,188.4901383668924,-0.8826249391580347
380,1162,1848,908.4697,892.5191857719755,15.950540790524542
580,1083,1581,355.79126,351.28220118627604,4.5090585793489595
682,996,1568,1275.1295,1264.418173124681,10.711343476881439
217,244,2102,771.8476,762.9212511824315,8.926344032412203
390,1176,1848,986.30164,925.152747224904,61.14888851728347
758,562,1195,203.49335,196.9021644073116,6.591182760657148
283,897,2490,686.90436,684.7002710467284,2.2040868634278468
333,551,2075,93.40859,93.25707914840105,0.15151307572004669
18,301,2398,322.50772,321.3729969713318,1.1347239759338095
219,140,2283,850.37897,854.4445979717993,-4.06563068664309
837,128,2433,78.37297,69.74787895055155,8.625091630503135
268,432,2103,1197.6487,1183.5777230437918,14.07095859683318
172,302,2102,699.5848,699.7865218521046,-0.20174402007330627
517,1094,1728,0.0,0.0,0.0
414,623,1951,750.9743,756.7931529238758,-5.818848724657073
679,442,2454,141.41861,138.49492296017985,2.9236866589607757
512,432,1612,147.0502,146.95130038291845,0.09890103309717801
366,367,1856,788.22943,788.080882998989,0.14854815335479543
204,158,2283,489.68823,492.6676997187598,-2.9794672968848204
337,821,1965,326.7279,321.8393901328519,4.888515140585582
104,1067,2312,1816.1068,1815.7590379173068,0.34777360613065866
116,1002,2312,951.048,944.2964129487272,6.751560684085348
501,603,1670,351.799,345.38708803399277,6.411923196475982
237,821,2255,321.92224,276.39094229611965,45.53129891481785
362,1168,1848,1197.6896,1148.9328253141455,48.756749881167025
329,188,5,611.21216,611.2150188363806,-0.0028606332556364578
170,1106,2267,1019.1881,1026.4552190595323,-7.267108707969783
165,173,2286,24.0,24.0,0.0
433,362,1856,781.589,776.7691141839942,4.8198750738182525
756,786,1200,761.19324,754.0193120102456,7.173925294441915
234,813,2255,433.39853,434.85931349754225,-1.4607844448078708
707,291,1103,70.07971,70.07635013432841,0.0033617797340923516
590,665,1560,343.96136,335.4265126396165,8.534852106477274
673,700,2696,666.0498,666.1103939115391,-0.06058922403906308
79,621,2788,245.58618,244.23371521989318,1.3524664207318153
508,401,1760,457.92935,448.82482642765245,9.104525378988171
569,805,1565,327.34293,327.9173837681815,-0.5744577427908553
645,288,1289,236.03761,236.1867212377187,-0.1491083226796377
619,551,1505,218.83875,213.62453907624558,5.214206040941917
365,182,5,667.29785,665.2048763268305,2.0929752356695417
513,790,1697,342.44107,333.6619100734808,8.779160483159842
718,203,1006,77.98463,77.98462863848378,-1.868464252652302e-06
801,754,1205,599.86884,592.0609813205771,7.807854128641679
131,1161,2275,1206.1193,1206.126773980922,-0.007511285609552942
828,35,571,110.91169,110.91168868797332,1.0703274568868437e-06
117,562,2297,105.1558,103.88225158396443,1.2735482817582238
849,615,562,144.85281,144.85281447995555,-7.592524298161152e-07
536,889,1801,913.36304,909.9584203896188,3.404616719756177
581,641,1561,272.8293,267.1378079802015,5.691507205345374
116,923,2311,88.970566,88.97056289599111,2.899907329378948e-06
436,1173,1846,753.1724,732.0511313458717,21.12129297053457
793,31,860,61.23092,71.6025857925415,-10.37166690826416
637,162,1270,269.82428,272.1093966958999,-2.285116910743625
205,1093,2262,901.85693,922.1491718316191,-20.292238237869128
708,629,2695,295.88702,309.6095246539128,-13.722500728131536
580,977,1574,224.35883,216.16971064454484,8.189115039048914
825,634,562,519.68896,516.1679767248356,3.5209881189143744
110,1068,2312,1832.0685,1831.0219761738028,1.046505271509659
629,502,1379,589.1568,587.5486173458455,1.6081819705607359
127,742,2305,628.91425,619.9720684226905,8.94217718277821
819,332,709,352.80832,326.9201743267981,25.8881447649988
191,513,2293,594.92145,576.1683008394592,18.75314691444703
795,248,1047,153.87392,140.678052995661,13.195863630315557
430,1174,1848,755.5913,716.699695568987,38.891613024763046
198,375,2123,1047.8905,1043.5072065529916,4.383296376695853
186,470,2127,174.43561,174.59095084922822,-0.1553429390719714
419,1010,1826,581.45685,582.0715754889987,-0.6147273444674966
200,885,2490,927.64233,927.9813918189458,-0.33905783457078087
760,170,981,310.10553,293.0583628830467,17.047166902109552
629,187,1425,70.3174,69.63742679715325,0.6799712741358093
561,923,1572,596.4621,594.1700333586988,2.292063809269962
413,900,2010,295.87784,291.25439979251183,4.623438342253792
785,92,2590,24.0,24.0,0.0
121,701,2395,843.0598,842.9088958188443,0.15091863428074248
541,456,2501,534.7866,539.873347459206,-5.086726365456002
522,1044,1709,320.2775,323.1376531986562,-2.860156860765585
754,588,1190,243.86496,244.1672320057243,-0.3022722889274121
377,427,1856,1513.8832,1514.7264043588207,-0.8432256478831732
687,476,1357,402.83826,423.928004861629,-21.089748025691506
201,1101,2267,879.55994,889.2291438483109,-9.669207324873355
78,959,2312,675.9083,664.9104597920788,10.997865403233732
247,958,2258,368.4372,359.10222881788314,9.334966006335605
112,550,2387,28.970564,28.97056289599111,9.925586930137342e-07
873,392,483,122.5371,123.55191509099345,-1.014813345387978
743,591,1190,268.43436,265.4265770519166,3.0077796375365438
167,1043,2262,986.2325,1007.9904897264104,-21.758006816254124
857,446,2565,129.99199,129.97723857732157,0.01475055842061579
321,911,2100,846.10455,848.127541466984,-2.0229882443277347
774,148,950,509.67618,517.9612779491899,-8.28509997067431
646,200,1420,267.81253,266.80322284337973,1.0093076741983964
1041,514,2523,229.70563,229.70562895991114,-1.5185048880539398e-06
432,941,1832,137.934,124.91328329005437,13.020722447250321
232,959,2258,377.74994,375.58392242452294,2.166016540320811
927,420,338,41.492695,40.97056289599111,0.52213195874522
827,503,761,369.96942,369.5682329493682,0.4011884373505268
309,1234,2271,590.23706,584.753985448102,5.4830750987730426
755,472,1156,265.44263,263.479522760411,1.9631041927140132
497,888,1801,460.64197,455.5582190598872,5.083748713550278
129,271,2288,146.45586,145.09300891728742,1.362847405954767
493,295,1589,489.61465,488.34446149350214,1.2701930475134873
553,545,2477,0.0,0.0,0.0
715,217,995,16.970562,16.97056289599111,-9.147899397987658e-07
221,800,2250,447.50146,446.6396528509986,0.8618119927514272
282,705,2242,286.43695,279.0245649681738,7.41238571541993
178,499,2127,573.053,557.2849129482196,15.768065567405415
808,724,1208,216.10597,231.06977921990725,-14.963806929868184
816,949,830,144.40726,133.47911138066064,10.928145699417485
425,1021,1826,705.67035,698.249850623946,7.420498497147719
60,919,2312,949.1369,949.0267390267625,0.11016282870627947
644,478,1379,228.01387,222.4989062602489,5.514963979008911
314,248,5,504.15112,500.29516252686375,3.8559605200112514
134,815,2310,473.77533,465.9200976146844,7.85523197515937
511,517,1666,135.7645,135.7645031679289,-7.318319518390126e-06
324,241,5,350.0716,350.205070212834,-0.13347597455276627
387,589,1951,611.9949,608.5572835465556,3.4375895003194046
565,588,1541,118.6665,121.05852206311825,-2.392025786262778
832,631,562,429.1197,428.97747950407955,0.14221043732669614
395,567,1920,229.19069,221.82972586848484,7.3609632184292195
743,923,1219,743.0844,745.9695851886513,-2.8851735675575583
230,768,2781,336.05127,325.61835264754694,10.432916883703058
210,780,2250,111.94296,111.57881647293257,0.3641461735518021
296,330,2067,302.80933,303.13806310163886,-0.3287369297638634
261,840,2256,111.053246,102.81285827922997,8.240387265203623
252,575,2133,403.0197,388.9038375565807,14.115876798888053
105,283,2335,69.941124,69.94112579198222,-1.8295798724921042e-06
733,362,1130,119.26916,116.89145334908432,2.3777040605836532
839,351,417,196.97398,189.95360916262192,7.020374602026521
604,736,1564,470.7005,452.45252506654293,18.247975421738317
720,627,2695,442.47458,444.7473316275093,-2.272752770087436
100,233,2288,578.18744,578.3742507294378,-0.18681176459404014
979,566,2496,96.85281,97.95717809952146,-1.1043643788183317
607,522,1490,562.40137,611.8301936482595,-49.428826460759524
216,1127,2267,491.8715,502.1486905588965,-10.277200080380851
701,842,1401,284.61533,289.70568228491373,-5.09035635717936
793,96,903,39.521145,39.521144629691875,2.372514842363671e-07
120,547,2291,76.970566,76.97056289599111,2.899907329378948e-06
476,713,2739,351.01306,342.26878114959493,8.744280373842571
730,577,1193,344.65454,341.6189175919016,3.0356234237233934
707,834,1401,198.75746,202.0064329931461,-3.2489714452945293
164,1133,2275,947.02124,947.0230050022067,-0.0017647678316734527
162,715,2305,136.58885,130.31555161983354,6.2733003088773955
191,988,2262,998.6284,1023.3591300896045,-24.73071212085449
449,375,1759,860.4974,861.0655113158355,-0.5681358275542152
590,850,1403,773.1325,763.695843695069,9.436663629149734
794,773,1205,665.20496,664.2633214970084,0.9416345576790945
670,636,2696,423.83798,423.5150007703253,0.3229814074090882
876,576,543,398.30762,398.307607788611,9.398889005751698e-06
416,745,1984,585.7253,576.1500891751031,9.575191586615688
259,653,2188,334.58572,324.85323795023646,9.732485926716663
237,741,2251,133.18976,123.11393471405002,10.075823586731232
105,1042,2312,1505.7458,1504.806104955419,0.9397446539560406
292,748,2248,305.0778,277.4183314300484,27.659457876592228
190,888,2310,1007.26514,1000.5310639546203,6.734072764129678
330,972,2100,196.00987,196.04332804833615,-0.033455611812712505
346,710,1995,838.89606,834.4896023934659,4.40645473544032
746,353,1130,218.15114,218.15114303515128,-4.729487216081907e-06
616,370,1340,365.68677,370.7453375823875,-5.058570004262492
449,748,1795,435.15985,423.7237131741323,11.436137900086464
800,715,1208,79.2457,87.07234502627279,-7.82664800478841
164,966,2314,827.91724,819.4581919800153,8.459044348109728
328,791,1965,265.4048,256.6111344933274,8.793650662922573
692,190,1272,99.26216,91.88225158396443,7.37990967091838
230,504,2131,794.10535,775.2136605293961,18.891686150291434
129,167,2276,536.47064,536.1205233513816,0.35011873846212893
400,703,1952,612.8536,611.909152219281,0.9444244408751956
355,971,2042,114.27476,111.69407657848053,2.5806808067733726
272,510,2136,605.89703,601.3063226078459,4.590711083560336
508,605,1769,449.26947,448.1870737758896,1.082396438954163
253,1176,2272,219.76451,223.91162266958827,-4.147111561189831
651,103,1221,315.90503,305.5850229736487,10.320006323226323
81,278,2332,169.22641,189.06246339540834,-19.83605348329897
613,769,1565,557.2102,544.0237110924066,13.186493985718357
155,829,2310,164.25766,164.25765619839683,3.7137125445951824e-06
891,338,399,40.970562,41.19167579999139,-0.22111381879021508
83,858,2311,1205.5569,1194.3757201076337,11.181164657991303
225,1091,2262,787.2857,807.3164733558264,-20.03076778942011
975,520,391,153.94113,153.94112579198222,5.799814658757896e-06
454,1056,1844,692.94275,689.8673145347519,3.0754344886855733
1009,411,122,0.0,0.0,0.0
74,247,2329,226.91048,221.10542372370455,5.8050529608657655
513,96,1407,1108.8792,1105.703031939887,3.176118450737931
258,1050,2262,307.24222,311.8746345529862,-4.632416535408083
536,756,2479,363.27234,343.21471273466005,20.057626132527446
417,386,1856,1022.7461,1015.4418916420333,7.3042021079667165
805,475,1156,649.9615,617.545002378141,32.41648443826523
372,922,2036,576.82446,574.5467773175982,2.2776855730268153
333,1122,1848,1295.9601,1296.5903296049573,-0.6302465971448328
795,68,836,132.38069,131.2890490707908,1.0916424575295025
801,525,1173,33.941124,33.94112579198222,-1.8295798795975315e-06
373,793,1977,189.74016,178.1897346280889,11.550423452965788
207,572,2132,382.09378,366.1659753971102,15.927805120467951
307,843,2256,702.4317,695.0509109030337,7.380790757122554
645,643,1555,374.78,370.9070034270912,3.8729953522056917
170,580,2294,88.65656,79.48923675389628,9.167326051279503
270,719,2242,59.285168,58.89150707097392,0.3936606231178743
245,1108,2266,708.4525,704.2670391409248,4.185475507512706
889,559,543,156.2258,156.22579728566524,2.274881637731596e-06
269,768,2088,237.25047,219.98681270991344,17.2636603125475
166,568,2294,373.45096,357.4680695547632,15.982888697189935
800,403,725,123.90433,123.90432826848368,-8.759055560858542e-07
907,348,409,114.94942,116.09963059370615,-1.1502134794483396
172,836,2310,314.2594,304.6402035690102,9.619195845052275
296,727,2088,588.9169,574.1865474889971,14.730322628190379
422,692,1788,298.689,298.85910418692737,-0.17010882559924312
692,685,2696,596.16614,580.2577040584124,15.9084336369001
596,879,1403,656.66223,647.9134853869062,8.748746058406255
390,433,1759,1368.4619,1355.7317677569824,12.730146305517565
448,784,1792,133.05693,129.3792466850209,3.6776838569712993
680,5,888,675.348,674.6178382059037,0.7301842550338051
155,429,2123,549.47375,548.6601432902152,0.81361159259734
723,634,2695,386.14145,390.98789888426205,-4.8464499096526765
133,567,2368,99.46392,111.5637050447216,-12.099784451459882
537,1112,1753,224.2565,224.0600975388595,0.19640270528111614
658,842,1405,201.80939,201.50939271439034,0.2999944926409057
111,580,2397,332.53372,332.77523208746055,-0.2415101636324266
340,503,1936,579.5558,571.1102422139733,8.445543918839235
616,1045,2405,16.849007,12.0,4.849006652832031
651,198,1410,306.06058,308.24393559538055,-2.183358202802424
752,451,2686,188.49988,188.49988269720507,-4.767517566506285e-06
389,528,1903,0.0,0.0,0.0
246,615,2158,345.25146,337.49037634842597,7.7610884953240316
803,545,811,213.94113,213.94112579198222,5.799814658757896e-06
680,219,1253,34.349636,33.94112579198222,0.408510285898636
285,1240,2271,307.33762,303.58304251188684,3.7545734549100303
954,358,332,22.874796,12.0,10.874795913696289
489,479,1666,596.812,595.7496154247162,1.0623962940337606
841,615,562,214.59132,214.59131600528306,7.847256000559355e-06
175,1140,2275,780.2273,780.2290647302693,-0.0017698083943287202
725,64,897,193.89311,195.6767930231914,-1.7836808405742204
116,644,2395,317.73444,309.60937404610513,8.125061989051119
699,619,2695,443.76996,449.8865428459989,-6.1165843499051675
164,216,2279,381.17773,366.9828776766737,14.194856698326305
188,886,2310,957.6613,948.7968479078206,8.86446801014813
269,982,2101,449.40918,450.5871374481027,-1.1779577606026805
129,525,2411,317.0269,316.92225495873544,0.1046310275926885
609,628,1557,370.71756,312.9496093357582,57.7679504786949
474,458,1600,394.21057,388.6328353731904,5.577735915872097
656,153,1234,289.5471,290.5073006871988,-0.9602120641519036
479,461,1600,419.7505,412.96601149629424,6.784476784955757
776,510,785,263.03207,262.9529284507587,0.07914552385068419
567,545,1543,12.0,12.0,0.0
513,411,1760,365.14426,356.0595670546069,9.084689537190002
1038,483,2506,174.47275,156.47067070007324,18.002077102661133
547,537,2472,0.0,0.0,0.0
520,563,2729,474.94415,474.63919828519255,0.30495454683870094
896,607,568,230.01213,229.67257289517772,0.3395578421269647
820,81,2589,97.21369,37.64238036868994,59.57131134273584
642,60,1221,288.69354,288.5832694001956,0.11027308027314575
259,324,2067,423.84598,417.71058068777165,6.135397095431472
785,162,695,361.00903,356.8174303139786,4.191602889146395
561,489,2501,0.0,0.0,0.0
196,935,2258,722.7083,718.463058869289,4.245254118992307
824,212,697,397.10107,396.9388517336818,0.1622224850681846
568,785,1696,156.84836,150.74648811451533,6.101870039781545
1021,473,150,50.571945,12.0,38.57194519042969
928,617,564,328.39243,316.1627542330059,12.229671304103476
159,750,2305,408.36295,394.90164297690967,13.461302579730955
429,1186,1848,962.3553,908.5992949391102,53.75599070542103
459,402,1759,524.29376,513.9292310226466,10.364531184384646
464,504,1765,514.2922,514.4914622250417,-0.1992869320729369
491,424,1760,12.0,12.0,0.0
907,591,568,184.24857,168.54145858803764,15.707107085790483
394,143,2410,199.26239,198.14185806200675,1.1205320747120027
527,770,1683,347.73666,344.06161797488755,3.675045843471821
543,196,1440,617.1282,614.6615677271267,2.4666061009983196
410,1053,1848,949.78656,949.6700916937532,0.11646836484055711
338,257,1853,417.04953,408.6957607070658,8.353769322231074
577,39,1407,636.2204,626.1101484140532,10.110249535165508
517,734,1678,104.19397,98.20732420975008,5.986645516812416
339,221,5,167.70763,167.10756287424144,0.6000634685319994
558,616,1561,324.6344,323.767924281435,0.8664751326274995
933,355,324,52.970562,52.97056289599111,-9.147899362460521e-07
689,149,1225,105.941124,105.94112579198222,-1.8295798724921042e-06
476,130,1758,1078.6167,1078.1867155875948,0.4299836311552099
451,421,1759,431.00235,423.5957983564895,7.406551497026101
710,510,1171,197.42871,196.82886321689426,0.5998477206057373
333,577,2083,268.22412,262.7648437178277,5.459277375922284
261,925,2490,203.18248,196.29256286298443,6.889916995414012
500,442,1762,28.970564,28.97056289599111,9.925586930137342e-07
336,218,5,234.24156,227.3542424521483,6.887319437500139
596,548,1510,254.61865,244.11246081440981,10.506191529340185
538,1032,1719,267.22443,258.28274281887514,8.941683450656114
358,1209,1848,1612.0673,1577.5571143124002,34.510146429787255
773,343,1128,275.8401,267.6770701900893,8.163017700535704
947,430,338,444.71323,415.6092346355511,29.10399168280827
309,407,2065,685.46356,672.5031816236583,12.960380388060457
232,410,2112,801.6652,788.5367896811609,13.12843248680781
494,1062,1709,286.9293,286.34164798720917,0.5876427842752037
422,642,1768,318.9536,298.5481846564669,20.4054286247831
360,1106,1848,1088.1753,1083.800671910254,4.374621058495904
561,906,1572,842.1027,817.0140587550235,25.088663412945266
324,866,2006,463.76028,466.3864622265148,-2.6261778026866978
841,279,701,447.84106,443.7749351467358,4.0661293063892
619,712,1564,415.8191,410.4265900999807,5.392501696894328
420,391,1759,1038.697,1038.1209122096448,0.5761092747302428
652,902,1403,631.0563,628.6128804725225,2.4433939415399664
813,59,589,43.782715,28.97056289599111,14.812151947758888
463,658,1767,305.52582,269.253285610038,36.272532261055744
767,378,1160,254.6733,223.02166468583425,31.65162938154856
1065,382,108,837.7827,812.3895203999971,25.39319444375292
567,418,2708,684.15094,685.0686507391739,-0.9177107977676542
270,1017,2262,494.0785,517.2051960459991,-23.12670483506156
435,453,1759,796.4111,799.3059105048682,-2.894838727524416
171,1103,2267,1022.13873,1029.4058290450164,-7.2670961348601395
431,806,2005,299.47574,299.4757402772018,-1.7518111690151272e-06
242,595,2132,568.3581,568.1392603801332,0.21883288158551295
622,685,1555,436.98938,436.6364237584052,0.3529561244072852
655,831,1405,59.178097,50.252586325861714,8.92551044537852
42,381,2336,750.03815,740.5144623413803,9.523684631275955
164,609,2296,391.00104,382.46587248998276,8.535165107673492
334,545,2075,226.26315,214.43305116943594,11.830101906735933
435,638,1768,297.86185,282.6285149430695,15.233331980758635
836,650,828,476.61258,474.83113594784123,1.7814433978618922
760,291,1099,76.36077,75.29788157815693,1.0628896010422864
473,1029,1844,364.44827,360.1444704452343,4.303802259843849
895,445,2558,270.66446,259.0303344723636,11.634124756152005
704,917,1568,1268.12,1265.3051269506452,2.814868166542283
350,746,1995,387.364,376.1518973883416,11.212116283533419
454,695,1782,16.970562,16.97056289599111,-9.147899397987658e-07
144,172,2276,299.88177,299.31471608725377,0.5670588150899789
716,805,1401,323.5792,327.88972510196913,-4.310531986734759
824,15,570,319.73102,331.95727059668616,-12.226252530279908
219,609,2146,423.7501,410.50317811794844,13.246913434785938
797,983,1218,703.9396,670.1258138789823,33.813761316330215
731,834,1401,476.1314,481.98290551767735,-5.851496826271102
643,696,1555,656.591,659.4515190267592,-2.860515608790479
527,906,1801,785.877,784.7169077375792,1.160106422577087
235,561,2132,187.41861,169.97625832658906,17.442351292551564
262,533,2133,412.00974,404.06109953215986,7.948635575262017
321,659,1951,848.66473,848.7414623625584,-0.07672847583967268
240,477,2127,610.8986,609.812079776102,1.0865408293667542
596,245,2500,281.27557,281.42163453110476,-0.14606080063600757
148,786,2309,463.49072,454.67756742196605,8.813155234283954
130,990,2314,806.92755,798.0135284627153,8.914022806815979
169,666,2168,535.6065,535.4670701238173,0.13943622383897036
474,423,1759,92.005455,91.88225158396445,0.12320343312539705
218,702,2233,166.73471,166.73470966191633,1.0314430483049364e-06
1037,580,237,137.3249,141.47745487873436,-4.152549483226551
459,690,2743,12.0,17.577634811401367,-5.577634811401367
246,721,2251,271.88226,271.88225158396443,1.1599629317515792e-05
203,318,2102,484.5972,483.33464669793517,1.2625517883929547
709,547,1193,280.86932,278.84313292059596,2.026190809872787
359,808,1965,352.8824,306.2768795750167,46.60550567888953
129,513,2411,435.22537,438.19012085230963,-2.964748537856508
155,679,2168,776.0314,767.650696402826,8.380675667486457
77,603,2397,425.64526,421.90569177239104,3.7395718994839626
224,202,2283,578.2482,577.7945500724405,0.4536799080282208
562,135,1409,246.4331,246.3529911808289,0.08011428792110564
474,77,1758,1736.2485,1736.0667661603088,0.18176899594118368
720,291,1307,105.8007,99.95877540367157,5.84192192298859
412,887,1798,467.9298,460.0496935128352,7.8801160574773235
397,1153,1848,672.1385,651.0632080976538,21.075280671877408
382,1192,1848,1183.4572,1158.710228884643,24.746924435669598
456,624,1770,176.41907,157.7965520927721,18.62251529004041
584,735,1564,330.07733,320.69735089980435,9.379980643164401
406,706,1788,645.5048,640.9331521751961,4.571669602147608
278,439,2103,1322.0394,1316.1400547569663,5.899373953971235
103,1186,2275,1590.6099,1589.7202012825935,0.8896619986564929
532,914,1572,834.833,821.3527434625033,13.480264349996673
382,268,1853,564.9299,521.9272908666271,43.00257973884163
306,1050,2262,1026.4115,1045.860886099595,-19.449387076157564
636,116,2687,773.6971,773.7483977722694,-0.05131525273816351
94,901,2311,587.9402,583.3845776004024,4.555607946472605
290,585,2072,411.8433,410.6763490003346,1.1669432359935286
197,147,88,633.0813,623.4856116296137,9.595687198511314
461,991,1839,334.8049,334.75108537120065,0.05381575184622989
816,959,830,187.67322,124.50252300154176,63.17069477189574
242,752,2781,40.970562,40.97056289599111,-9.147899362460521e-07
421,267,1849,624.37787,624.3997096865166,-0.02184103417289407
